date,open,high,low,close,volume,Name
2015-11-02,27700,27860,27480,27660,19327300,삼성전자
2015-11-03,27620,27620,27000,27040,15092000,삼성전자
2015-11-04,27040,27220,26520,26600,14053500,삼성전자
2015-11-05,26600,27080,26600,26840,8652100,삼성전자
2015-11-06,26860,26960,26600,26760,8216100,삼성전자
2015-11-09,26760,26880,26420,26880,9283050,삼성전자
2015-11-10,26720,26820,26280,26420,9877550,삼성전자
2015-11-11,26420,26900,26420,26660,7022450,삼성전자
2015-11-12,26660,26680,26340,26340,7870850,삼성전자
2015-11-13,26340,26340,26000,26000,8883850,삼성전자
2015-11-16,25820,25820,25260,25260,13785250,삼성전자
2015-11-17,25500,25800,25400,25400,9309200,삼성전자
2015-11-18,25440,25800,25440,25620,8386750,삼성전자
2015-11-19,25800,25800,25420,25780,9642500,삼성전자
2015-11-20,25780,25920,25560,25700,8436000,삼성전자
2015-11-23,25700,26040,25620,25640,9941000,삼성전자
2015-11-24,25640,26100,25640,25980,7978000,삼성전자
2015-11-25,26000,26200,25980,25980,7131350,삼성전자
2015-11-26,25980,26800,25980,26700,9290000,삼성전자
2015-11-27,26900,26980,26540,26540,8492700,삼성전자
2015-11-30,26500,26500,25680,25680,26700300,삼성전자
2015-12-01,25880,26440,25760,26420,12605650,삼성전자
2015-12-02,26420,26440,25880,26000,11481400,삼성전자
2015-12-03,25900,25940,25720,25800,8334750,삼성전자
2015-12-04,25500,25600,25340,25380,9635550,삼성전자
2015-12-07,25380,25500,25240,25240,9805350,삼성전자
2015-12-08,25240,25440,25240,25240,6916100,삼성전자
2015-12-09,25240,25500,25240,25260,9090600,삼성전자
2015-12-10,25260,25860,25260,25660,15193350,삼성전자
2015-12-11,25660,25900,25440,25680,10336450,삼성전자
2015-12-14,25460,25460,25100,25220,11140050,삼성전자
2015-12-15,25220,25600,25200,25540,8774700,삼성전자
2015-12-16,25560,26200,25560,25980,10398100,삼성전자
2015-12-17,26020,26160,25500,25800,8733850,삼성전자
2015-12-18,25300,25760,25280,25560,8418450,삼성전자
2015-12-21,25560,25700,25220,25600,8023300,삼성전자
2015-12-22,25600,25840,25340,25840,10309600,삼성전자
2015-12-23,25840,25980,25640,25900,10357400,삼성전자
2015-12-24,25900,26000,25700,25700,7807550,삼성전자
2015-12-28,25700,25780,25320,25320,11361500,삼성전자
2015-12-29,25300,25320,24820,25080,11647200,삼성전자
2015-12-30,25200,25440,25080,25200,10197900,삼성전자
2016-01-04,25200,25200,24100,24100,15346950,삼성전자
2016-01-05,24040,24360,23720,24160,10800100,삼성전자
2016-01-06,24160,24160,23360,23500,18337600,삼성전자
2016-01-07,23320,23660,23020,23260,14119400,삼성전자
2016-01-08,23260,23720,23260,23420,12888150,삼성전자
2016-01-11,23120,23320,22920,23040,12063850,삼성전자
2016-01-12,22960,23320,22880,22920,10314150,삼성전자
2016-01-13,23060,23180,22960,22960,7165800,삼성전자
2016-01-14,22620,22840,22620,22760,10451100,삼성전자
2016-01-15,22800,23040,22480,22640,10473200,삼성전자
2016-01-18,21760,22660,21760,22520,16010700,삼성전자
2016-01-19,22560,23420,22560,23420,10362100,삼성전자
2016-01-20,23200,23200,22640,22760,8352600,삼성전자
2016-01-21,22660,23100,22500,22620,9517600,삼성전자
2016-01-22,22900,23360,22900,23360,7376400,삼성전자
2016-01-25,23440,23520,23120,23240,7995650,삼성전자
2016-01-26,23100,23140,22720,22740,7619950,삼성전자
2016-01-27,22520,23500,22520,23500,13811850,삼성전자
2016-01-28,23280,23360,22780,22900,15795600,삼성전자
2016-01-29,22800,23000,22320,23000,21849150,삼성전자
2016-02-01,23040,23260,23020,23260,12998950,삼성전자
2016-02-02,23220,23320,22940,23120,8317400,삼성전자
2016-02-03,23000,23040,22740,22920,8725350,삼성전자
2016-02-04,23000,23220,22960,23120,12397950,삼성전자
2016-02-05,23120,23380,23120,23280,9404700,삼성전자
2016-02-11,22360,22740,22360,22600,15263100,삼성전자
2016-02-12,22600,23020,22440,22600,12811600,삼성전자
2016-02-15,23080,23200,22880,23080,9157300,삼성전자
2016-02-16,23160,23580,23140,23360,9020050,삼성전자
2016-02-17,23580,24020,23380,23700,12303100,삼성전자
2016-02-18,24060,24060,23560,23740,11124050,삼성전자
2016-02-19,23740,23900,23480,23800,8842600,삼성전자
2016-02-22,23800,23840,23320,23500,8744950,삼성전자
2016-02-23,23580,23780,23460,23620,7383700,삼성전자
2016-02-24,23560,23580,23220,23440,7024200,삼성전자
2016-02-25,23440,23740,23440,23580,6681750,삼성전자
2016-02-26,23600,23740,23440,23440,8867200,삼성전자
2016-02-29,23580,23880,23520,23560,14434000,삼성전자
2016-03-02,24000,24140,23920,23940,11818600,삼성전자
2016-03-03,24260,24400,24040,24400,10949550,삼성전자
2016-03-04,24400,24560,24040,24300,10074500,삼성전자
2016-03-07,24400,24620,24300,24460,6568800,삼성전자
2016-03-08,24460,24480,23720,23840,10810100,삼성전자
2016-03-09,23760,23980,23540,23880,9169000,삼성전자
2016-03-10,24160,24720,24020,24500,14177000,삼성전자
2016-03-11,24500,25060,24320,24980,13361250,삼성전자
2016-03-14,25340,25460,24980,25100,10857700,삼성전자
2016-03-15,25100,25280,24920,25060,8640400,삼성전자
2016-03-16,25120,25260,25060,25120,7342800,삼성전자
2016-03-17,25300,25920,25140,25260,12343450,삼성전자
2016-03-18,25560,25560,25260,25460,11265700,삼성전자
2016-03-21,25480,25580,25160,25340,9058500,삼성전자
2016-03-22,25340,25580,25240,25380,10143600,삼성전자
2016-03-23,25380,25580,25240,25580,9870900,삼성전자
2016-03-24,25580,25800,25320,25640,10939750,삼성전자
2016-03-25,25660,25800,25560,25760,7172300,삼성전자
2016-03-28,25760,26000,25760,25880,6060900,삼성전자
2016-03-29,25880,26000,25700,25800,8622700,삼성전자
2016-03-30,26200,26420,26040,26160,13380250,삼성전자
2016-03-31,26120,26280,25960,26240,19130750,삼성전자
2016-04-01,25980,26180,25420,25580,13557800,삼성전자
2016-04-04,25580,26100,25580,26100,9402300,삼성전자
2016-04-05,25980,25980,25200,25200,11815950,삼성전자
2016-04-06,25380,25820,25360,25700,9211700,삼성전자
2016-04-07,26000,26000,25160,25380,12939750,삼성전자
2016-04-08,25380,25380,24800,24920,12593400,삼성전자
2016-04-11,24920,25420,24920,25320,6034650,삼성전자
2016-04-12,25400,25620,25320,25500,6702700,삼성전자
2016-04-14,26000,26040,25780,26000,16766350,삼성전자
2016-04-15,26180,26200,25800,26000,6829950,삼성전자
2016-04-18,25900,26100,25840,25980,6423700,삼성전자
2016-04-19,25880,25920,25660,25760,7238300,삼성전자
2016-04-20,25640,26000,25640,25980,8598600,삼성전자
2016-04-21,26000,26020,25760,25880,7254450,삼성전자
2016-04-22,25880,25880,25540,25600,5741500,삼성전자
2016-04-25,25700,25700,25420,25620,4597850,삼성전자
2016-04-26,25700,26100,25660,25920,8345050,삼성전자
2016-04-27,25880,26000,25720,26000,8297300,삼성전자
2016-04-28,26000,26000,25220,25300,14653450,삼성전자
2016-04-29,25200,25340,24840,24900,16253900,삼성전자
2016-05-02,24940,25240,24900,25000,7027600,삼성전자
2016-05-03,25340,25400,25120,25220,7903300,삼성전자
2016-05-04,25440,25800,25240,25800,14702750,삼성전자
2016-05-09,25800,26000,25700,25980,15644700,삼성전자
2016-05-10,25980,26000,25760,25920,8559550,삼성전자
2016-05-11,25920,25980,25740,25840,8834400,삼성전자
2016-05-12,25840,25840,25500,25620,7615100,삼성전자
2016-05-13,25620,25620,25020,25060,12284900,삼성전자
2016-05-16,25060,25260,24940,24960,11720150,삼성전자
2016-05-17,24980,25300,24980,25280,9183550,삼성전자
2016-05-18,25280,25420,25100,25360,9169600,삼성전자
2016-05-19,25360,25540,25320,25400,10012450,삼성전자
2016-05-20,25400,25600,25380,25380,7960550,삼성전자
2016-05-23,25380,25720,25380,25720,8112550,삼성전자
2016-05-24,25720,25780,25360,25420,10434600,삼성전자
2016-05-25,25660,25960,25480,25900,11862750,삼성전자
2016-05-26,25980,26060,25900,25920,12653650,삼성전자
2016-05-27,26000,26020,25460,25640,13744550,삼성전자
2016-05-30,25940,25940,25480,25600,10315350,삼성전자
2016-05-31,25600,26000,25360,25840,62527700,삼성전자
2016-06-01,25960,26820,25900,26660,23504000,삼성전자
2016-06-02,27000,27440,26920,27300,23806950,삼성전자
2016-06-03,27400,27580,27280,27540,17066200,삼성전자
2016-06-07,27720,28040,27600,27960,23142150,삼성전자
2016-06-08,28380,28380,27780,28120,18808100,삼성전자
2016-06-09,28160,28600,28120,28600,25768750,삼성전자
2016-06-10,28480,28500,28080,28120,14484050,삼성전자
2016-06-13,27920,27920,27240,27420,15248300,삼성전자
2016-06-14,27420,27720,27380,27600,12273050,삼성전자
2016-06-15,27700,28320,27660,28260,15334450,삼성전자
2016-06-16,28260,28340,27900,28180,14621550,삼성전자
2016-06-17,28200,28700,28200,28520,16419700,삼성전자
2016-06-20,28540,28960,28520,28620,13515800,삼성전자
2016-06-21,28640,28980,28520,28960,10020550,삼성전자
2016-06-22,28920,29000,28620,28900,8948250,삼성전자
2016-06-23,28880,28900,28540,28600,11256300,삼성전자
2016-06-24,28900,28900,27200,28000,20552600,삼성전자
2016-06-27,28000,28100,27700,27960,11839000,삼성전자
2016-06-28,27800,28080,27580,27980,10718950,삼성전자
2016-06-29,28160,28240,27820,27920,10527050,삼성전자
2016-06-30,28160,28900,27940,28500,13671700,삼성전자
2016-07-01,28540,29580,28540,29320,14393600,삼성전자
2016-07-04,29280,29480,29020,29320,7995000,삼성전자
2016-07-05,29320,29500,29240,29380,7870350,삼성전자
2016-07-06,28940,29040,28240,28420,16749150,삼성전자
2016-07-07,28420,29000,28320,29000,11495200,삼성전자
2016-07-08,29000,29500,28980,29200,13498150,삼성전자
2016-07-11,29200,30000,29200,29780,14056800,삼성전자
2016-07-12,29980,30100,29200,29280,11024700,삼성전자
2016-07-13,29920,29920,29260,29620,10009900,삼성전자
2016-07-14,29620,30000,29520,30000,12430250,삼성전자
2016-07-15,30000,30440,29720,30360,11623150,삼성전자
2016-07-18,30360,30660,30000,30660,11567200,삼성전자
2016-07-19,30560,30800,30440,30660,10122250,삼성전자
2016-07-20,30660,30840,30480,30800,7773150,삼성전자
2016-07-21,30800,30940,30740,30860,8544700,삼성전자
2016-07-22,30120,30560,30120,30320,8585150,삼성전자
2016-07-25,30000,30460,29900,30040,7732500,삼성전자
2016-07-26,30000,30620,29960,30600,7228500,삼성전자
2016-07-27,30240,30580,30240,30540,6335050,삼성전자
2016-07-28,30660,30720,29960,30140,9503700,삼성전자
2016-07-29,30400,31140,30220,30780,14985600,삼성전자
2016-08-01,31380,31600,31200,31360,11515400,삼성전자
2016-08-02,31360,31360,30920,30960,8315800,삼성전자
2016-08-03,30960,30960,30340,30340,7504900,삼성전자
2016-08-04,30380,30660,30340,30340,7009950,삼성전자
2016-08-05,30580,31280,30500,31220,6958850,삼성전자
2016-08-08,31320,31500,31120,31380,11125150,삼성전자
2016-08-09,31480,31580,31140,31340,9023200,삼성전자
2016-08-10,31340,31400,30680,30820,12340350,삼성전자
2016-08-11,30820,31180,30520,31180,10533600,삼성전자
2016-08-12,31180,31400,30880,30900,10474850,삼성전자
2016-08-16,30900,31520,30900,31360,10843100,삼성전자
2016-08-17,31380,31400,31020,31320,7446450,삼성전자
2016-08-18,31340,32880,31320,32800,18327050,삼성전자
2016-08-19,32760,33500,32720,33500,16805150,삼성전자
2016-08-22,33480,33840,33180,33300,12612200,삼성전자
2016-08-23,33300,33880,33140,33740,11545700,삼성전자
2016-08-24,33600,33640,32720,33060,15938550,삼성전자
2016-08-25,32600,33180,32440,32780,14173800,삼성전자
2016-08-26,32120,32460,32060,32240,12058000,삼성전자
2016-08-29,32040,32800,31940,32800,8925750,삼성전자
2016-08-30,32940,33420,32660,32900,7849600,삼성전자
2016-08-31,32820,32820,32220,32400,20532200,삼성전자
2016-09-01,31660,31760,31260,31740,18790150,삼성전자
2016-09-02,31900,32260,31760,31940,8153000,삼성전자
2016-09-05,31800,32300,31700,32120,8383800,삼성전자
2016-09-06,32140,32900,31940,32860,7660150,삼성전자
2016-09-07,32960,33040,32420,32420,9591850,삼성전자
2016-09-08,32460,32780,32280,32780,12070850,삼성전자
2016-09-09,32220,32360,31280,31500,13258400,삼성전자
2016-09-12,29800,30120,29120,29300,26499350,삼성전자
2016-09-13,30160,30980,29900,30540,24717250,삼성전자
2016-09-19,30760,31380,30720,31160,22408150,삼성전자
2016-09-20,31180,31760,31180,31700,12921150,삼성전자
2016-09-21,31900,32020,31520,31840,10509050,삼성전자
2016-09-22,32000,32820,31980,32360,11429950,삼성전자
2016-09-23,31640,31960,31320,31420,18299650,삼성전자
2016-09-26,31420,31920,31280,31360,14524800,삼성전자
2016-09-27,31000,31500,30660,31380,9834400,삼성전자
2016-09-28,31080,31460,31080,31340,8706400,삼성전자
2016-09-29,31460,32380,31440,32000,11397550,삼성전자
2016-09-30,31800,32300,31700,31960,11762700,삼성전자
2016-10-04,32200,32480,32120,32280,13053100,삼성전자
2016-10-05,32020,32520,31940,32380,12470450,삼성전자
2016-10-06,33920,34000,33340,33820,29558150,삼성전자
2016-10-07,34000,34320,33800,34120,26050550,삼성전자
2016-10-10,33000,33780,32560,33600,25293300,삼성전자
2016-10-11,32000,32500,30900,30900,38427150,삼성전자
2016-10-12,29900,30900,29880,30700,39088550,삼성전자
2016-10-13,31000,31620,30900,31140,21864550,삼성전자
2016-10-14,30960,31760,30940,31540,14158950,삼성전자
2016-10-17,31300,32040,30760,31800,12785200,삼성전자
2016-10-18,31440,31900,31440,31780,10384500,삼성전자
2016-10-19,31580,32860,31500,32500,15444550,삼성전자
2016-10-20,32520,33020,32180,32400,10330450,삼성전자
2016-10-21,32120,32260,31760,31780,10477500,삼성전자
2016-10-24,31860,32160,31800,32160,9289950,삼성전자
2016-10-25,32000,32080,31840,31940,9866100,삼성전자
2016-10-26,31940,31980,31240,31340,10534000,삼성전자
2016-10-27,31420,32340,31120,31460,14117000,삼성전자
2016-10-28,31600,32280,31600,32280,10214200,삼성전자
2016-10-31,32320,32780,32220,32780,12067200,삼성전자
2016-11-01,32600,33040,32240,33040,10347400,삼성전자
2016-11-02,32800,33040,32620,32860,10099250,삼성전자
2016-11-03,32600,32800,32120,32320,10341850,삼성전자
2016-11-04,32100,32680,32100,32540,7103850,삼성전자
2016-11-07,32940,33000,32680,32800,7661900,삼성전자
2016-11-08,32980,32980,32700,32880,5417450,삼성전자
2016-11-09,32920,33140,31820,31920,15683600,삼성전자
2016-11-10,32600,33000,32360,32980,11795350,삼성전자
2016-11-11,31700,32360,31700,31960,12836800,삼성전자
2016-11-14,31900,31920,31040,31060,15133300,삼성전자
2016-11-15,31060,31620,30780,30780,13665700,삼성전자
2016-11-16,30800,31280,30800,31160,13308200,삼성전자
2016-11-17,31100,31520,30900,31360,7870550,삼성전자
2016-11-18,31640,31760,31400,31720,9460750,삼성전자
2016-11-21,31300,32120,31300,31860,8180200,삼성전자
2016-11-22,32140,32900,32000,32800,9751100,삼성전자
2016-11-23,33220,33220,32520,32980,12668600,삼성전자
2016-11-24,32980,33040,32660,33000,7757150,삼성전자
2016-11-25,32820,33040,32660,33000,6276900,삼성전자
2016-11-28,33000,33620,32800,33540,13294050,삼성전자
2016-11-29,33800,33960,33380,33540,18081300,삼성전자
2016-11-30,33540,34940,33540,34920,28535200,삼성전자
2016-12-01,34800,35060,34660,34980,15535350,삼성전자
2016-12-02,34480,34760,34140,34540,15352950,삼성전자
2016-12-05,34340,34680,34220,34360,8484600,삼성전자
2016-12-06,34440,35200,34400,34960,14001800,삼성전자
2016-12-07,35040,35480,35040,35440,9603650,삼성전자
2016-12-08,35980,36020,35520,35800,16462550,삼성전자
2016-12-09,35900,35900,35400,35600,10652450,삼성전자
2016-12-12,34660,35360,34660,35040,11414450,삼성전자
2016-12-13,34620,35440,34620,35320,11684450,삼성전자
2016-12-14,35560,35680,35280,35540,7455100,삼성전자
2016-12-15,34820,35500,34820,35180,5773550,삼성전자
2016-12-16,35300,36020,35200,35860,11747700,삼성전자
2016-12-19,35620,36380,35620,35900,5435800,삼성전자
2016-12-20,35920,36400,35840,36240,7615200,삼성전자
2016-12-21,36360,36600,36020,36100,6552100,삼성전자
2016-12-22,36260,36300,35980,36180,6354600,삼성전자
2016-12-23,36020,36080,35600,35640,8334850,삼성전자
2016-12-26,35600,36000,35560,35960,4823600,삼성전자
2016-12-27,35980,36200,35860,35980,4653450,삼성전자
2016-12-28,35840,35980,35600,35760,6662900,삼성전자
2016-12-29,35420,36040,35400,36040,7516450,삼성전자
2017-01-02,35980,36240,35880,36100,4650600,삼성전자
2017-01-03,36280,36620,36020,36480,7357650,삼성전자
2017-01-04,36500,36520,36100,36160,7971750,삼성전자
2017-01-05,36060,36060,35540,35560,10967450,삼성전자
2017-01-06,36180,36440,36040,36200,8880950,삼성전자
2017-01-09,36600,37500,36560,37220,13194900,삼성전자
2017-01-10,37280,37400,37080,37240,9099800,삼성전자
2017-01-11,37520,38560,37420,38280,12018150,삼성전자
2017-01-12,38000,38800,37980,38800,11669150,삼성전자
2017-01-13,38100,38320,37460,37460,15954450,삼성전자
2017-01-16,36860,37820,36320,36660,16611500,삼성전자
2017-01-17,36580,37460,36580,36960,8150700,삼성전자
2017-01-18,37040,37500,36620,36940,8875400,삼성전자
2017-01-19,37720,37920,37020,37480,9418900,삼성전자
2017-01-20,37120,37420,36880,37200,9185000,삼성전자
2017-01-23,37200,38060,37000,38060,8810400,삼성전자
2017-01-24,38120,38580,37880,38160,11048750,삼성전자
2017-01-25,38340,39400,38320,39400,13433850,삼성전자
2017-01-26,39420,40000,39420,39900,15214500,삼성전자
2017-01-31,39900,39900,39460,39460,17992200,삼성전자
2017-02-01,39540,39660,39040,39120,14150400,삼성전자
2017-02-02,39600,39660,39200,39360,15029300,삼성전자
2017-02-03,39400,39500,39180,39460,10386350,삼성전자
2017-02-06,39580,39660,39140,39560,8860700,삼성전자
2017-02-07,39560,39580,38760,38820,14041800,삼성전자
2017-02-08,38740,38780,38200,38400,17092950,삼성전자
2017-02-09,38780,38840,38220,38400,13694150,삼성전자
2017-02-10,38400,38760,38300,38360,11020750,삼성전자
2017-02-13,37740,38060,37720,37960,11102050,삼성전자
2017-02-14,37960,38260,37320,37580,13124150,삼성전자
2017-02-15,37080,37960,37080,37720,14191550,삼성전자
2017-02-16,37800,38360,37780,38020,10226350,삼성전자
2017-02-17,37560,38040,37280,37860,15377450,삼성전자
2017-02-20,38220,38780,38160,38660,7485800,삼성전자
2017-02-21,38540,39560,38420,38940,10562600,삼성전자
2017-02-22,39000,39340,38980,39300,8539450,삼성전자
2017-02-23,39020,39440,39020,39180,10217300,삼성전자
2017-02-24,38960,39100,38060,38220,9296850,삼성전자
2017-02-27,38020,38140,37700,38060,9033700,삼성전자
2017-02-28,38060,38760,37960,38440,15088700,삼성전자
2017-03-02,38420,39860,38420,39720,21249800,삼성전자
2017-03-03,39340,39720,39160,39620,12708700,삼성전자
2017-03-06,39220,40220,39220,40080,12234850,삼성전자
2017-03-07,39800,40320,39800,40200,10553250,삼성전자
2017-03-08,40200,40620,40140,40200,12140950,삼성전자
2017-03-09,40200,40300,40020,40200,14372250,삼성전자
2017-03-10,39960,40420,39860,40180,10227800,삼성전자
2017-03-13,40040,40980,40040,40600,7424100,삼성전자
2017-03-14,40620,41540,40500,41360,11325050,삼성전자
2017-03-15,40800,41440,40800,41400,9587850,삼성전자
2017-03-16,41800,42180,41540,41840,9933150,삼성전자
2017-03-17,41800,42500,41720,42400,12602300,삼성전자
2017-03-20,42000,42120,41740,41900,10250050,삼성전자
2017-03-21,41780,42680,41760,42560,14220150,삼성전자
2017-03-22,41600,42460,41580,42460,16427250,삼성전자
2017-03-23,42200,42360,41700,41800,15397100,삼성전자
2017-03-24,41600,41980,41080,41500,12808150,삼성전자
2017-03-27,41200,41880,41180,41200,12177650,삼성전자
2017-03-28,41560,41840,41380,41480,8216250,삼성전자
2017-03-29,41740,41960,41580,41780,10093250,삼성전자
2017-03-30,41880,42440,41880,41980,8204000,삼성전자
2017-03-31,41820,42020,41200,41200,10500300,삼성전자
2017-04-03,41400,41720,41300,41440,9579400,삼성전자
2017-04-04,41600,42180,41520,42080,12255500,삼성전자
2017-04-05,41900,42240,41700,42140,10699700,삼성전자
2017-04-06,42000,42080,41600,41840,9683400,삼성전자
2017-04-07,41800,41820,41160,41600,10021000,삼성전자
2017-04-10,41940,41940,41500,41940,7141350,삼성전자
2017-04-11,41940,41940,41580,41600,7172900,삼성전자
2017-04-12,41860,41940,41700,41900,8274900,삼성전자
2017-04-13,41660,42460,41660,42420,9040800,삼성전자
2017-04-14,42160,42260,41760,42020,5462850,삼성전자
2017-04-17,42000,42080,41520,41560,5224750,삼성전자
2017-04-18,41680,41820,41280,41500,6860650,삼성전자
2017-04-19,41300,41420,40900,40900,11762900,삼성전자
2017-04-20,40580,40800,40080,40280,21148850,삼성전자
2017-04-21,40480,41400,40480,40760,15130500,삼성전자
2017-04-24,41260,41260,40920,41240,8990150,삼성전자
2017-04-25,41460,42740,41320,42700,19299600,삼성전자
2017-04-26,42700,42800,42520,42800,14794800,삼성전자
2017-04-27,42700,44520,41960,43840,23032250,삼성전자
2017-04-28,45780,45800,44520,44620,22685700,삼성전자
2017-05-02,45500,45500,44760,44900,14068300,삼성전자
2017-05-04,45700,45700,44860,45520,13690100,삼성전자
2017-05-08,45520,47020,45340,47020,19582550,삼성전자
2017-05-10,46160,47220,45600,45600,23410950,삼성전자
2017-05-11,45420,46180,45220,45500,21277850,삼성전자
2017-05-12,45760,46160,45660,45820,9422900,삼성전자
2017-05-15,45620,46280,45620,46100,8001400,삼성전자
2017-05-16,46660,46800,46100,46380,8803750,삼성전자
2017-05-17,46120,46640,46100,46340,7424450,삼성전자
2017-05-18,45740,46000,45540,45940,11160350,삼성전자
2017-05-19,45640,45780,44720,44720,15762350,삼성전자
2017-05-22,45040,45380,44760,45100,17643550,삼성전자
2017-05-23,45400,45580,44900,44920,12607050,삼성전자
2017-05-24,44860,45300,44800,44880,8675400,삼성전자
2017-05-25,45160,45680,44800,45680,13044800,삼성전자
2017-05-26,45600,46460,45540,46080,13613650,삼성전자
2017-05-29,46220,46400,45380,45620,8739550,삼성전자
2017-05-30,45520,45660,44480,44640,12433600,삼성전자
2017-05-31,44580,45020,44400,44700,18669100,삼성전자
2017-06-01,44860,44900,44400,44680,9753500,삼성전자
2017-06-02,45060,45960,45000,45960,12488750,삼성전자
2017-06-05,46040,46360,45720,45940,7599400,삼성전자
2017-06-07,46500,46500,45240,45300,13729400,삼성전자
2017-06-08,45000,45580,45000,45160,13978750,삼성전자
2017-06-09,45680,46440,45600,46100,11732850,삼성전자
2017-06-12,45420,45600,45140,45380,10954300,삼성전자
2017-06-13,45140,45620,45140,45400,8624900,삼성전자
2017-06-14,45800,46060,45240,45360,10166700,삼성전자
2017-06-15,45680,45920,45180,45680,9657000,삼성전자
2017-06-16,45500,45940,45460,45580,17403450,삼성전자
2017-06-19,45580,46560,45560,46560,11303900,삼성전자
2017-06-20,47240,48140,47220,48140,15045000,삼성전자
2017-06-21,47740,48120,47480,47480,9973650,삼성전자
2017-06-22,47960,48080,47720,47960,11455800,삼성전자
2017-06-23,47600,47780,47420,47620,9515100,삼성전자
2017-06-26,47520,48360,47520,48280,8552800,삼성전자
2017-06-27,48220,48400,47900,48300,9616750,삼성전자
2017-06-28,47600,48000,47560,47700,9572500,삼성전자
2017-06-29,48040,48320,47940,47940,8306550,삼성전자
2017-06-30,47500,47620,47100,47540,11877550,삼성전자
2017-07-03,47500,47780,47120,47220,6805550,삼성전자
2017-07-04,47160,47400,46900,47000,7961000,삼성전자
2017-07-05,46820,47680,46780,47580,10640250,삼성전자
2017-07-06,48000,48100,47720,48060,10923050,삼성전자
2017-07-07,47740,48120,47620,47860,8131900,삼성전자
2017-07-10,48500,48900,48320,48660,10792750,삼성전자
2017-07-11,48640,49000,48280,49000,9717800,삼성전자
2017-07-12,49000,50000,48840,49880,9486150,삼성전자
2017-07-13,50080,50940,50040,50560,16034150,삼성전자
2017-07-14,51000,51080,50420,50480,8239000,삼성전자
2017-07-17,50900,51020,50520,50640,8976100,삼성전자
2017-07-18,50420,50880,50360,50840,7084450,삼성전자
2017-07-19,50620,50820,50000,50740,11157500,삼성전자
2017-07-20,50760,51320,50560,51200,8367600,삼성전자
2017-07-21,50860,51160,50520,51080,8449050,삼성전자
2017-07-24,50700,51000,50620,50860,7099750,삼성전자
2017-07-25,50500,50760,49940,50000,10810600,삼성전자
2017-07-26,49600,50020,49300,49840,11224800,삼성전자
2017-07-27,50000,50640,49560,49800,11449500,삼성전자
2017-07-28,49800,49800,47380,47760,26168300,삼성전자
2017-07-31,47420,48240,46920,48200,12701400,삼성전자
2017-08-01,48000,48840,47540,48600,11369500,삼성전자
2017-08-02,49200,49340,48600,49000,7777450,삼성전자
2017-08-03,49000,49000,47120,47780,15540800,삼성전자
2017-08-04,48160,48180,47500,47700,8359200,삼성전자
2017-08-07,47500,48080,47440,47580,7218250,삼성전자
2017-08-08,47980,48260,47480,47720,7979600,삼성전자
2017-08-09,47400,47400,46240,46280,14555400,삼성전자
2017-08-10,46200,46320,45460,45900,22986150,삼성전자
2017-08-11,45120,45300,44220,44620,25407300,삼성전자
2017-08-14,45120,45400,44720,45000,19185600,삼성전자
2017-08-16,46220,46380,46000,46200,21913650,삼성전자
2017-08-17,46960,47300,46740,47040,12415850,삼성전자
2017-08-18,46760,47240,46240,46900,10477950,삼성전자
2017-08-21,47240,47240,46580,46840,5103450,삼성전자
2017-08-22,46820,47160,46700,47000,7381750,삼성전자
2017-08-23,47780,47780,47180,47480,9384700,삼성전자
2017-08-24,47520,47660,47340,47520,8657450,삼성전자
2017-08-25,47880,47880,46720,47020,11243550,삼성전자
2017-08-28,47020,47240,45960,46100,9962100,삼성전자
2017-08-29,45640,46080,45160,46080,12623650,삼성전자
2017-08-30,46380,46400,45960,46200,7513000,삼성전자
2017-08-31,46220,46640,46000,46320,11011700,삼성전자
2017-09-01,46460,46640,46300,46480,10641700,삼성전자
2017-09-04,45780,46360,45500,46040,7943500,삼성전자
2017-09-05,46240,46900,45960,46760,11716100,삼성전자
2017-09-06,46760,47180,46700,47000,10811050,삼성전자
2017-09-07,47000,48220,47000,48120,9676500,삼성전자
2017-09-08,48700,49180,48580,49080,10893000,삼성전자
2017-09-11,49700,50180,49500,49800,10374750,삼성전자
2017-09-12,50200,50220,49140,49600,12029750,삼성전자
2017-09-13,49820,50400,49440,49620,9357000,삼성전자
2017-09-14,50060,50320,49760,50300,14204750,삼성전자
2017-09-15,50300,50560,49860,50400,10757300,삼성전자
2017-09-18,50540,52480,50520,52480,11524950,삼성전자
2017-09-19,52500,52640,51780,52120,9850400,삼성전자
2017-09-20,52120,52500,51840,52220,9292750,삼성전자
2017-09-21,52220,52960,52220,52800,8839800,삼성전자
2017-09-22,52960,53600,52460,53000,13922400,삼성전자
2017-09-25,53000,53680,53000,53620,9303100,삼성전자
2017-09-26,53020,53120,51560,51660,17057200,삼성전자
2017-09-27,52000,52200,51500,51680,10797000,삼성전자
2017-09-28,52260,52460,51260,51260,12025450,삼성전자
2017-09-29,51180,51620,50840,51280,12909400,삼성전자
2017-10-10,53360,53640,52800,52800,20519800,삼성전자
2017-10-11,53600,54760,53340,54640,13652150,삼성전자
2017-10-12,54840,55160,54100,54800,13890700,삼성전자
2017-10-13,54540,54840,53780,54000,12601650,삼성전자
2017-10-16,53980,54860,53760,53920,9769950,삼성전자
2017-10-17,54020,55380,54000,54800,10607800,삼성전자
2017-10-18,54820,55240,54040,54760,10110750,삼성전자
2017-10-19,54700,54700,52980,52980,12108700,삼성전자
